name1,name2,cat_id,name1_clean,name2_clean
سویشرت ال سی وایکیکی اورجینال | W3JI91Z4 - DWP | LC Waikiki,,5,سویشرت ال وایکیکی اورجینال W ۳ JI ۹۱ Z ۴ DWP LC Waikiki,nan
سویشرت دخترانه United Colors of Benetton BNT-G20868,,5,سویشرت دخترانه United Colors of Benetton BNTG ۲۰۸۶۸,nan
سویشرت ال سی وایکیکی اورجینال | W3BG13Z4 - R51 | LC Waikiki,,5,سویشرت ال وایکیکی اورجینال W ۳ BG ۱۳ Z ۴ R ۵۱ LC Waikiki,nan
زیپ دار سویشرت دخترانه بی اند ام اسمایل GRP10023325 - 18686 | Bi&Em Smile,,5,زیپ سویشرت دخترانه اندام اسمایل GRP ۱۰۰۲۳۳۲۵ ۱۸۶۸۶ BiEm Smile,nan
سویشرت دخترانه برند کوتون اصل 4WKG10040AK,,5,سویشرت دخترانه برند کوتون اصل ۴ WKG ۱۰۰۴۰ AK,nan
سویشرت پسرانه ال سی وایکیکی کیدز S4HC07Z4 - DW2 | LCW Kids,,5,سویشرت پسرانه ال وایکیکی کیدز S ۴ HC ۰۷ Z ۴ DW ۲ LCW Kids,nan
سویشرت آستین بلند کوتون اورجینال | 3SMB10077TK | Koton,,5,سویشرت آستین بلند کوتون اورجینال ۳ SMB ۱۰۰۷۷ TK Koton,nan
دورس,,5,دورس,nan
سویشرت دخترانه آنجلوس KSP00010808 - 23490 | angelos,,5,سویشرت دخترانه آنجلوس KSP ۰۰۰۱۰۸۰۸ ۲۳۴۹۰ angelos,nan
سویشرت دخترانه فول مودا 24KCCK739195945 - 19413 | Fullamoda,,5,سویشرت دخترانه فول مودا ۲۴ KCCK ۷۳۹۱۹۵۹۴۵ ۱۹۴۱۳ Fullamoda,nan
سویشرت پسرانه سوز بلو W2DM52Z4 - SJX | SOUTHBLUE,,5,سویشرت پسرانه سوز بلو W ۲ DM ۵۲ Z ۴ SJX SOUTHBLUE,nan
سویشرت دخترانه بریز K18110 - 23490 | Breeze,,5,سویشرت دخترانه بریز K ۱۸۱۱۰ ۲۳۴۹۰ Breeze,nan
سویشرت پسرانه فیت نرمال میهن W3JU59Z4 - CRH | Myhanne,,5,سویشرت پسرانه فیت نرمال میهن W ۳ JU ۵۹ Z ۴ CRH Myhanne,nan
زیپ دار سویشرت دخترانه فول مودا 24KCCK1749199269 - 21164 | Fullamoda,,5,زیپ سویشرت دخترانه فول مودا ۲۴ KCCK ۱۷۴۹۱۹۹۲۶۹ ۲۱۱۶۴ Fullamoda,nan
سویشرت پسرانه United Colors of Benetton 30UNG502N,,5,سویشرت پسرانه United Colors of Benetton ۳۰ UNG ۵۰۲ N,nan
سویشرت دخترانه برند کوتون اصل 3WKG10082AK,,5,سویشرت دخترانه برند کوتون اصل ۳ WKG ۱۰۰۸۲ AK,nan
سویشرت آستین بلند کوتون اورجینال | 2KKB71082LK | Koton,,5,سویشرت آستین بلند کوتون اورجینال ۲ KKB ۷۱۰۸۲ LK Koton,nan
سویشرت دخترانه کوتون اورجینال | 3WMG10240AK,,5,سویشرت دخترانه کوتون اورجینال ۳ WMG ۱۰۲۴۰ AK,nan
هودی بچه خرگوشها مدل D121,,5,هودی بچه خرگوشها مدل D ۱۲۱,nan
سویشرت پسرانه ال سی وایکیکی کیدز W35961Z4 - LTR | LCW Kids,,5,سویشرت پسرانه ال وایکیکی کیدز W ۳۵۹۶۱ Z ۴ LTR LCW Kids,nan
سویشرت پسرانه هری پاتر اورجینال | 19B79167723W2,,5,سویشرت پسرانه هری پاتر اورجینال ۱۹ B ۷۹۱۶۷۷۲۳ W ۲,nan
سویشرت نایکی اورجینال | 95B254-001 | Nike,,5,سویشرت نایکی اورجینال ۹۵ B ۲۵۴ ۰۰۱ Nike,nan
هودی دخترانه فیت نرمال السی وایکیکی کیدز W20857Z4 - EEW | LCW Kids,,5,هودی دخترانه فیت نرمال السی وایکیکی کیدز W ۲۰۸۵۷ Z ۴ EEW LCW Kids,nan
سویشرت پسرانه برند جک اند جونز اصل 12240997,,5,سویشرت پسرانه برند جک جونز اصل ۱۲۲۴۰۹۹۷,nan
سویشرت دخترانه برند دفاکتو اصل B2521A823WN,,5,سویشرت دخترانه برند دفاکتو اصل B ۲۵۲۱ A ۸۲۳ WN,nan
سویشرت دخترانه فیت راحت ال سی وایکیکی کیدز | LCW Kids,,5,سویشرت دخترانه فیت راحت ال وایکیکی کیدز LCW Kids,nan
سویشرت ال سی وایکیکی اورجینال | O01W38317Z1 - F0B | LC Waikiki,,5,سویشرت ال وایکیکی اورجینال O ۰۱ W ۳۸۳۱۷ Z ۱ F ۰ B LC Waikiki,nan
سویشرت پسرانه برند ال ام تی دی اصل 5002931149,,5,سویشرت پسرانه برند الام تی دی اصل ۵۰۰۲۹۳۱۱۴۹,nan
سویشرت بنتون اورجینال | 5003071103 | Benetton,,5,سویشرت بنتون اورجینال ۵۰۰۳۰۷۱۱۰۳ Benetton,nan
هودی پسرانه ال سی وایکیکی کیدز W2IE20Z4 - NOO | LCW Kids,,5,هودی پسرانه ال وایکیکی کیدز W ۲ IE ۲۰ Z ۴ NOO LCW Kids,nan
دورس 94 خرس تدی TAKE RISK,,5,دورس ۹۴ خرس تدی TAKE RISK,nan
سویشرت ال سی وایکیکی اورجینال | W33170Z4 - HGU | LC Waikiki,,5,سویشرت ال وایکیکی اورجینال W ۳۳۱۷۰ Z ۴ HGU LC Waikiki,nan
سویشرت پسرانه سوپر میو 22731 - 20072 | Supermino,,5,سویشرت پسرانه سوپر میو ۲۲۷۳۱ ۲۰۰۷۲ Supermino,nan
سویشرت دخترانه فیت نرمال آنجلوس KSP00010948 - 20042 | angelos,,5,سویشرت دخترانه فیت نرمال آنجلوس KSP ۰۰۰۱۰۹۴۸ ۲۰۰۴۲ angelos,nan
زیپ دار سویشرت دخترانه پنگای GRPCM00014167 - 18194 | Pengai,,5,زیپ سویشرت دخترانه پنگای GRPCM ۰۰۰۱۴۱۶۷ ۱۸۱۹۴ Pengai,nan
سویشرت پسرانه کوتون اورجینال | 4WKB10406TK,,5,سویشرت پسرانه کوتون اورجینال ۴ WKB ۱۰۴۰۶ TK,nan
سویشرت دخترانه فول مودا 24KCCK734201921 - 19965 | Fullamoda,,5,سویشرت دخترانه فول مودا ۲۴ KCCK ۷۳۴۲۰۱۹۲۱ ۱۹۹۶۵ Fullamoda,nan
سویشرت دخترانه ال سی وایکیکی کیدز W3JO29Z4 - HHY | LCW Kids,,5,سویشرت دخترانه ال وایکیکی کیدز W ۳ JO ۲۹ Z ۴ HHY LCW Kids,nan
هودی کراپ دخترانه طرح قلب,,5,هودی کراپ دخترانه طرح قلب,nan
سویشرت آستین بلند ال سی وایکیکی اورجینال | TYCV5O0S8N169756244293069 | LC Waikiki,,5,سویشرت آستین بلند ال وایکیکی اورجینال TYCV ۵ O ۰ S ۸ N ۱۶۹۷۵۶۲۴۴۲۹۳۰۶۹ LC Waikiki,nan
هودی پسرانه فیت نرمال ال سی وایکیکی کیدز W3CL98Z4 - LAL | LCW Kids,,5,هودی پسرانه فیت نرمال ال وایکیکی کیدز W ۳ CL ۹۸ Z ۴ LAL LCW Kids,nan
سویشرت آستین بلند کوتون اورجینال | 4WKB10460TK | Koton,,5,سویشرت آستین بلند کوتون اورجینال ۴ WKB ۱۰۴۶۰ TK Koton,nan
سویشرت پسرانه برند جک اند جونز اصل 5002940243,,5,سویشرت پسرانه برند جک جونز اصل ۵۰۰۲۹۴۰۲۴۳,nan
سویشرت دخترانه بریز K17976 - 19966 | Breeze,,5,سویشرت دخترانه بریز K ۱۷۹۷۶ ۱۹۹۶۶ Breeze,nan
هودی دخترانه آنجلوس KSP00010949 - 18686 | angelos,,5,هودی دخترانه آنجلوس KSP ۰۰۰۱۰۹۴۹ ۱۸۶۸۶ angelos,nan
هودی بدون کرک کد 5077,,5,هودی کرک کد ۵۰۷۷,nan
سویشرت آستین بلند کوتون اورجینال | 4WKB10319TK | Koton,,5,سویشرت آستین بلند کوتون اورجینال ۴ WKB ۱۰۳۱۹ TK Koton,nan
سویشرت دخترانه برند کوتون اصل 3WKG10491AK,,5,سویشرت دخترانه برند کوتون اصل ۳ WKG ۱۰۴۹۱ AK,nan
سویشرت آستین بلند کوتون اورجینال | 4WKB10647TK | Koton,,5,سویشرت آستین بلند کوتون اورجینال ۴ WKB ۱۰۶۴۷ TK Koton,nan
سویشرت دخترانه جکندروی 200024 - 17308 | JackandRoy,,5,سویشرت دخترانه جکندروی ۲۰۰۰۲۴ ۱۷۳۰۸ JackandRoy,nan
هودی دخترانه فیت نرمال ال سی وایکیکی کیدز W3HO33Z4 - TXU | LCW Kids,,5,هودی دخترانه فیت نرمال ال وایکیکی کیدز W ۳ HO ۳۳ Z ۴ TXU LCW Kids,nan
سویشرت پسرانه برند لیمون کمپانی LİMON COMPANY اورجینال 5002920668,,5,سویشرت پسرانه برند لیمون کمپانی LMON COMPANY اورجینال ۵۰۰۲۹۲۰۶۶۸,nan
سویشرت پسرانه اسلازنگر ST22WC02850 | SLAZENGER,,5,سویشرت پسرانه اسلازنگر ST ۲۲ WC ۰۲۸۵۰ SLAZENGER,nan
سویشرت دخترانه فیت نرمال کلایمرا کیدز W3IA33Z4 - GP9 | Calimera Kids,,5,سویشرت دخترانه فیت نرمال کلایمرا کیدز W ۳ IA ۳۳ Z ۴ GP ۹ Calimera Kids,nan
سویشرت پسرانه فیت راحت کازابونی CS-23K-007 - 19966 | Casabony,,5,سویشرت پسرانه فیت راحت کازابونی CS ۲۳ K ۰۰۷ ۱۹۹۶۶ Casabony,nan
سویشرت پسرانه فیت نرمال السی وایکیکی کیدز W24115Z4NOO | LCW Kids,,5,سویشرت پسرانه فیت نرمال السی وایکیکی کیدز W ۲۴۱۱۵ Z ۴ NOO LCW Kids,nan
سویشرت پسرانه – دخترانه برند هومل اصل 921683-9854,,5,سویشرت پسرانه دخترانه برند هومل اصل ۹۲۱۶۸۳ ۹۸۵۴,nan
سویشرت پسرانه آهنگیم 1-2-10000993 - 19351 | ahengim,,5,سویشرت پسرانه آهنگیم ۱ ۲ ۱۰۰۰۰۹۹۳ ۱۹۳۵۱ ahengim,nan
سویشرت پسرانه فولامودا اورجینال | 24KCCK890194616,,5,سویشرت پسرانه فولامودا اورجینال ۲۴ KCCK ۸۹۰۱۹۴۶۱۶,nan
سویشرت پسرانه هاریبو اورجینال | 5003083660,,5,سویشرت پسرانه هاریبو اورجینال ۵۰۰۳۰۸۳۶۶۰,nan
هودی ورزشی پینگ پنگ فشن لاین PngPng 07 | مشکی/سفید,,5,هودی ورزشی پینگپنگ فشن لاین PngPng ۰۷ مشکی سفید,nan
سویشرت پسرانه کوتون ترکیه | 4WMB10311TK,,5,سویشرت پسرانه کوتون ترکیه ۴ WMB ۱۰۳۱۱ TK,nan
سویشرت دخترانه فول مودا 24KCCK1303195368 - 19965 | Fullamoda,,5,سویشرت دخترانه فول مودا ۲۴ KCCK ۱۳۰۳۱۹۵۳۶۸ ۱۹۹۶۵ Fullamoda,nan
سویشرت آستین بلند کوتون اورجینال | 4WMB10069TK | Koton,,5,سویشرت آستین بلند کوتون اورجینال ۴ WMB ۱۰۰۶۹ TK Koton,nan
سویشرت و هودی کودک / نوجوان یو اس پولو ا u.s. polo assn. | 50253409-VR156,u.s. polo assn. | 50253409-VR156,5,سویشرت هودی کودک نوجوان یو اس پولو ا u s polo assn ۵۰۲۵۳۴۰۹ VR ۱۵۶,u s polo assn ۵۰۲۵۳۴۰۹ VR ۱۵۶
سویشرت دخترانه برند باربی اصل 5002920670,,5,سویشرت دخترانه برند باربی اصل ۵۰۰۲۹۲۰۶۷۰,nan
هودی ساده خزدار 4147,,5,هودی ساده خزدار ۴۱۴۷,nan
سویشرت دخترانه بریز | Breeze,,5,سویشرت دخترانه بریز Breeze,nan
هودی پسرانه زیپ کیدز 1028881 - 19351 | Zepkids,,5,هودی پسرانه زیپ کیدز ۱۰۲۸۸۸۱ ۱۹۳۵۱ Zepkids,nan
سویشرت دخترانه فولامودا اورجینال | 24MCCK7376197504,,5,سویشرت دخترانه فولامودا اورجینال ۲۴ MCCK ۷۳۷۶۱۹۷۵۰۴,nan
سویشرت جک اند جونزی پسرانه Jack & Jones | 12247861,,5,سویشرت جک جونزی پسرانه Jack Jones ۱۲۲۴۷۸۶۱,nan
سویشرت آستین بلند کوتون اورجینال | 4WMB10255TK | Koton,,5,سویشرت آستین بلند کوتون اورجینال ۴ WMB ۱۰۲۵۵ TK Koton,nan
سویشرت دخترانه پانچو اورجینال | 2321GK08011,,5,سویشرت دخترانه پانچو اورجینال ۲۳۲۱ GK ۰۸۰۱۱,nan
سویشرت دخترانه فیت نرمال آنجلوس KSP00010953 - 20055 | angelos,,5,سویشرت دخترانه فیت نرمال آنجلوس KSP ۰۰۰۱۰۹۵۳ ۲۰۰۵۵ angelos,nan
هودی آریاز پسرانه,,5,هودی آریاز پسرانه,nan
سویشرت پسرانه کوتون اورجینال | 4WKB10584TK,,5,سویشرت پسرانه کوتون اورجینال ۴ WKB ۱۰۵۸۴ TK,nan
سویشرت پسرانه کوتون ترکیه | 4WKB10233TK,,5,سویشرت پسرانه کوتون ترکیه ۴ WKB ۱۰۲۳۳ TK,nan
هودی دخترانه فیت نرمال میهن W3KD31Z4 - GHX | Myhanne,,5,هودی دخترانه فیت نرمال میهن W ۳ KD ۳۱ Z ۴ GHX Myhanne,nan
سویشرت دخترانه پانچو اورجینال | 2321GK08040,,5,سویشرت دخترانه پانچو اورجینال ۲۳۲۱ GK ۰۸۰۴۰,nan
سوئیشرت بارونی ستاره,,5,سوئیشرت بارونی ستاره,nan
سویشرت پسرانه کوتون ترکیه | 4WKB10210TK,,5,سویشرت پسرانه کوتون ترکیه ۴ WKB ۱۰۲۱۰ TK,nan
هودی دخترانه به رسم (Behrasm) مدل ماسک اسپایدرمن کد 1108,,5,هودی دخترانه رسم Behrasm مدل ماسک اسپایدرمن کد ۱۱۰۸,nan
کت اسپورت دخترانه|پسرانه BABOLAT 1019264,,5,کت اسپورت دخترانهپسرانه BABOLAT ۱۰۱۹۲۶۴,nan
سویشرت کالیفرنیا تو کرکی,,5,سویشرت کالیفرنیا کرکی,nan
سویشرت پسرانه برند کوتون اصل TYC00579896830,,5,سویشرت پسرانه برند کوتون اصل TYC ۰۰۵۷۹۸۹۶۸۳۰,nan
سویشرت پسرانه فیت نرمال السی وایکیکی کیدز W3HB95Z4 - JNN | LCW Kids,,5,سویشرت پسرانه فیت نرمال السی وایکیکی کیدز W ۳ HB ۹۵ Z ۴ JNN LCW Kids,nan
سویشرت دخترانه بریز K17849 - 19927 | Breeze,,5,سویشرت دخترانه بریز K ۱۷۸۴۹ ۱۹۹۲۷ Breeze,nan
سویشرت دخترانه سی ویل گیرلز اورجینال | 19330G22223W1,,5,سویشرت دخترانه ویل گیرلز اورجینال ۱۹۳۳۰ G ۲۲۲۲۳ W ۱,nan
سویشرت آستین بلند ال سی وایکیکی اورجینال | W35762Z1 - LQB | LC Waikiki,,5,سویشرت آستین بلند ال وایکیکی اورجینال W ۳۵۷۶۲ Z ۱ LQB LC Waikiki,nan
هودی دخترانه پمبه لایف | Pembe Life Kids Club,,5,هودی دخترانه پمبه لایف Pembe Life Kids Club,nan
پولار پسرانه – دخترانه برند دکاتلون اصل 147818,,5,پولار پسرانه دخترانه برند دکاتلون اصل ۱۴۷۸۱۸,nan
سویشرت پسرانه کلاهدار طوسی سون پون Seven Poon کد B815,,5,سویشرت پسرانه کلاهدار طوسی سون پون Seven Poon کد B ۸۱۵,nan
سویشرت پسرانه تامی لایف T11EG-11021 - 20072 | TOMMYLIFE,,5,سویشرت پسرانه تامی لایف T ۱۱ EG ۱۱۰۲۱ ۲۰۰۷۲ TOMMYLIFE,nan
سویشرت آستین بلند ال سی وایکیکی اورجینال | W3HR80Z1 | LC Waikiki,,5,سویشرت آستین بلند ال وایکیکی اورجینال W ۳ HR ۸۰ Z ۱ LC Waikiki,nan
سویشرت دخترانه کانسین مینی اورجینال | GRPCM00017082,,5,سویشرت دخترانه کانسین مینی اورجینال GRPCM ۰۰۰۱۷۰۸۲,nan
سویشرت آستین بلند کوتون اورجینال | 3WMB10018TK | Koton,,5,سویشرت آستین بلند کوتون اورجینال ۳ WMB ۱۰۰۱۸ TK Koton,nan
سویشرت دخترانه برند سی ویل گیرلز اصل 19330G05123W1,,5,سویشرت دخترانه برند ویل گیرلز اصل ۱۹۳۳۰ G ۰۵۱۲۳ W ۱,nan
هودی سوییشرت چهارخانه پشمی داخل مخمل پسرانه و دخترانه 45 تا 60 4تا12 کد 978495,,5,هودی سوییشرت چهارخانه پشمی داخل مخمل پسرانه دخترانه ۴۵ ۶۰ ۴ ۱۲ کد ۹۷۸۴۹۵,nan
سویشرت پسرانه فول مودا 24KCCK1303195309 - 19351 | Fullamoda,,5,سویشرت پسرانه فول مودا ۲۴ KCCK ۱۳۰۳۱۹۵۳۰۹ ۱۹۳۵۱ Fullamoda,nan
سویشرت آستین بلند کوتون اورجینال | 4WKB10220TK | Koton,,5,سویشرت آستین بلند کوتون اورجینال ۴ WKB ۱۰۲۲۰ TK Koton,nan
زیپ دار سویشرت دخترانه فول مودا 24KCCK5245201387 - 20045 | Fullamoda,,5,زیپ سویشرت دخترانه فول مودا ۲۴ KCCK ۵۲۴۵۲۰۱۳۸۷ ۲۰۰۴۵ Fullamoda,nan
سویشرت دخترانه برند بنتتون اصل 5003071062,,5,سویشرت دخترانه برند بنتتون اصل ۵۰۰۳۰۷۱۰۶۲,nan
سویشرت پسرانه برند New Brand اورجینال 5003008194,,5,سویشرت پسرانه برند New Brand اورجینال ۵۰۰۳۰۰۸۱۹۴,nan
هودی کلاهدار پسرانه HOBON کد 357 رنگ دودی,,5,هودی کلاهدار پسرانه HOBON کد ۳۵۷ رنگ دودی,nan
سویشرت آستین بلند کوتون اورجینال | 24KY59000593 | Koton,,5,سویشرت آستین بلند کوتون اورجینال ۲۴ KY ۵۹۰۰۰۵۹۳ Koton,nan
سویشرت دخترانه فیت نرمال آنجلوس KSP00010938 - 19966 | angelos,,5,سویشرت دخترانه فیت نرمال آنجلوس KSP ۰۰۰۱۰۹۳۸ ۱۹۹۶۶ angelos,nan
سویشرت ال سی وایکیکی اورجینال | W35942Z4 - G6V | LC Waikiki,,5,سویشرت ال وایکیکی اورجینال W ۳۵۹۴۲ Z ۴ G ۶ V LC Waikiki,nan
سویشرت نایکی اورجینال | 9Q0524-023 | Nike,,5,سویشرت نایکی اورجینال ۹ Q ۰۵۲۴ ۰۲۳ Nike,nan
دورس داخل پشمی کد C7051,,5,دورس داخل پشمی کد C ۷۰۵۱,nan
سویشرت پسرانه برند دیسکاوری اکسپدیشن اصل 5003038444,,5,سویشرت پسرانه برند دیسکاوری اکسپدیشن اصل ۵۰۰۳۰۳۸۴۴۴,nan
سویشرت دخترانه گپ اورجینال | 756527,,5,سویشرت دخترانه گپ اورجینال ۷۵۶۵۲۷,nan
سویشرت پسرانه فول مودا 24MCCK1303194411 - 29666 | Fullamoda,,5,سویشرت پسرانه فول مودا ۲۴ MCCK ۱۳۰۳۱۹۴۴۱۱ ۲۹۶۶۶ Fullamoda,nan
پولار پسرانه برند دکاتلون اصل 331697,,5,پولار پسرانه برند دکاتلون اصل ۳۳۱۶۹۷,nan
